LotFrontage,LotArea,Street,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,HasGarage,MoSold_sin,MoSold_cos,HasBasement,HasPool,TotalSF,TotalFinishedSF,TotalPorchSF,TotalOutdoorSF,TotalBath,TotalFullBath,TotalHalfBath,BathPerBedroom,RoomPerBedroom,HasFireplace,HasPorch,HasWoodDeck,HasMasVnr,HouseAge,RemodAge,GarageAge,IsNewHouse,IsRemodeled,QualityConditionGap,ExteriorScore,GarageScore,BasementScore,FireplaceScore,KitchenScore,HeatingScore,QualAreaInteraction,QualTotalSF,CondAreaInteraction,QualGarageInteraction,QualBasementInteraction,QualGrLivAreaInteraction,GarageAreaPerCar,FinishedBsmtRatio,BasementRatio,LivingAreaRatio,PorchRatio,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_Grvl,Alley_NoAlley,Alley_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosN,Condition1_RRAn,Condition1_Rare,Condition2_Norm,Condition2_Rare,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_Rare,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Rare,RoofMatl_CompShg,RoofMatl_Rare,Exterior1st_AsbShng,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Rare,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_Rare,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Rare,Foundation_Slab,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NoGarage,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_NoFence,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_New,SaleType_Rare,SaleType_WD,SaleCondition_Abnorml,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleCondition_Rare,SalePrice,SalePrice_log1p
50.0,6000,1,2,5,4,1954,1954,0.0,3,3,3,3,1,1,0.0,1,0.0,811.0,811.0,3,1,811,576,0,1387,0.0,0.0,2,0,3,2,4,7,7,0,0,1954.0,1,1.0,256.0,3,3,2,0,0,0,0,0,0,0,0,11,2009,1,-0.5000000000000004,0.8660254037844384,1,0,2198.0,1387.0,0,0,2.0,2.0,0.0,0.6666666666666666,2.3333333333333335,0,0,0,0,55,55,55.0,0,0,1,3.0,3.0,3.0,0,4,3,10990.0,10.99,8792.0,1280.0,4055.0,6935,256.0,0.0,0.3689717925386715,0.6310282074613285,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,93000,11.440365524765756
67.0,8777,1,2,5,7,1910,1950,0.0,3,3,2,3,1,1,0.0,1,0.0,796.0,796.0,4,1,796,0,0,796,0.0,0.0,1,0,2,1,3,4,7,0,0,1980.0,0,0.0,0.0,0,0,1,328,0,164,0,0,0,0,0,5,2008,0,0.49999999999999994,-0.8660254037844387,1,0,1592.0,796.0,164,492,1.0,1.0,0.0,0.5,2.0,0,0,1,0,98,58,0.0,0,1,-2,3.0,0.0,2.5,0,3,4,7960.0,7.96,11144.0,0.0,3980.0,3980,0.0,0.0,0.5,0.5,0.10301507537688442,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,85000,11.350418300109132
53.0,3982,1,2,8,5,2006,2006,0.0,4,3,4,4,3,6,1154.0,1,0.0,366.0,1520.0,5,1,1567,0,0,1567,1.0,0.0,2,0,1,1,5,7,7,1,4,2006.0,3,3.0,648.0,3,3,2,312,0,0,0,0,0,0,0,10,2006,1,-0.8660254037844386,0.5000000000000001,1,0,3087.0,2721.0,0,312,3.0,3.0,0.0,3.0,7.0,1,0,1,0,0,0,0.0,1,0,3,3.5,3.0,4.0,4,5,5,24696.0,24.696,15435.0,5184.0,12160.0,12536,216.0,0.7592105263157894,0.49238743116294137,0.5076125688370586,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,264561,12.485830907348902
62.0,12677,1,2,8,5,2003,2004,472.0,5,3,5,3,4,6,1218.0,1,0.0,300.0,1518.0,5,1,1518,0,0,1518,0.0,0.0,1,1,1,1,5,6,7,1,4,2003.0,2,2.0,588.0,3,3,2,185,140,0,0,0,0,0,0,4,2008,1,0.8660254037844387,-0.4999999999999998,1,0,3036.0,2736.0,140,325,1.5,1.0,1.0,1.5,6.0,1,1,1,1,5,4,5.0,0,1,3,4.0,3.0,4.0,4,5,5,24288.0,24.288,15180.0,4704.0,12144.0,12144,294.0,0.8023715415019763,0.5,0.5,0.0461133069828722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,274000,12.520887034998584
73.5,7050,1,2,7,5,2001,2001,0.0,4,3,4,3,1,6,738.0,1,0.0,319.0,1057.0,5,1,1057,872,0,1929,1.0,0.0,2,1,3,1,4,7,7,1,3,2001.0,3,2.0,650.0,3,3,2,0,235,0,0,0,0,0,0,5,2007,1,0.49999999999999994,-0.8660254037844387,1,0,2986.0,2667.0,235,235,3.5,3.0,1.0,1.1666666666666667,2.3333333333333335,1,1,0,0,6,6,6.0,0,0,2,3.5,3.0,3.5,3,4,5,20902.0,20.902,14930.0,4550.0,7399.0,13503,325.0,0.6982024597918638,0.3539852645679839,0.646014735432016,0.07870060281312793,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,226000,12.328294703023394
75.0,13860,1,2,8,7,1972,1995,0.0,4,3,4,3,4,6,1410.0,1,0.0,542.0,1952.0,4,1,2000,704,0,2704,1.0,0.0,2,1,4,1,5,9,7,3,3,1972.0,3,2.0,538.0,3,3,2,269,111,0,0,0,0,0,0,7,2009,1,-0.4999999999999997,-0.8660254037844388,1,0,4656.0,4114.0,111,380,3.5,3.0,1.0,0.875,2.25,1,1,1,0,37,14,37.0,0,1,1,3.5,3.0,3.5,3,5,4,37248.0,37.248,32592.0,4304.0,15616.0,21632,269.0,0.7223360655737705,0.41924398625429554,0.5807560137457045,0.02384020618556701,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,345000,12.75130259456002
80.0,10793,1,2,5,5,1969,1969,263.0,3,3,3,3,1,3,493.0,4,287.0,0.0,780.0,5,1,780,840,0,1620,0.0,0.0,2,1,4,1,3,7,6,0,0,1969.0,3,2.0,462.0,3,3,2,208,0,0,0,0,0,0,0,4,2007,1,0.8660254037844387,-0.4999999999999998,1,0,2400.0,2400.0,0,208,2.5,2.0,1.0,0.625,1.75,0,0,1,1,38,38,38.0,0,0,0,3.0,3.0,3.0,0,3,5,12000.0,12.0,12000.0,2310.0,3900.0,8100,231.0,1.0,0.325,0.675,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,152000,11.931642378754141
85.0,9187,1,2,9,5,2009,2009,162.0,5,3,5,3,2,6,1121.0,1,0.0,645.0,1766.0,5,1,1766,0,0,1766,1.0,0.0,2,1,2,1,5,7,7,1,4,2009.0,3,3.0,478.0,3,3,2,195,130,0,0,0,0,0,0,10,2009,1,-0.8660254037844386,0.5000000000000001,1,0,3532.0,2887.0,130,325,3.5,3.0,1.0,1.75,3.5,1,1,1,1,0,0,0.0,1,0,4,4.0,3.0,4.0,4,5,5,31788.0,31.788,17660.0,4302.0,15894.0,15894,159.33333333333334,0.6347678369195923,0.5,0.5,0.03680634201585504,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,370878,12.823631142839984
73.0,10530,1,2,6,5,1971,1971,0.0,3,3,3,3,1,5,282.0,2,35.0,664.0,981.0,3,1,981,0,0,981,1.0,0.0,1,1,3,1,3,5,7,0,0,1979.0,1,2.0,576.0,3,3,2,0,312,40,0,0,0,0,0,3,2007,1,1.0,6.123233995736766e-17,1,0,1962.0,1298.0,352,352,2.5,2.0,1.0,0.8333333333333334,1.6666666666666667,0,1,0,0,36,36,28.0,0,0,1,3.0,3.0,3.0,0,3,3,11772.0,11.772,9810.0,3456.0,5886.0,5886,288.0,0.32313965341488277,0.5,0.5,0.17940876656472987,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,143250,11.872353615355413
60.0,7200,1,2,5,5,1950,1950,0.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,4,1,1048,0,0,1048,0.0,0.0,1,0,3,1,3,7,6,0,0,1950.0,1,2.0,420.0,3,3,2,0,27,0,0,0,0,0,0,7,2008,1,-0.4999999999999997,-0.8660254037844388,0,0,1048.0,1048.0,27,27,1.0,1.0,0.0,0.3333333333333333,2.3333333333333335,0,1,0,0,58,58,58.0,0,0,0,3.0,3.0,0.0,0,3,4,5240.0,5.24,5240.0,2100.0,0.0,5240,210.0,0.0,0.0,1.0,0.025763358778625955,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,98300,11.495789479023493
85.0,10452,1,2,6,5,1953,1953,216.0,3,3,3,3,2,3,500.0,1,0.0,594.0,1094.0,5,1,1094,0,0,1094,0.0,0.0,1,0,3,1,3,5,7,2,4,1953.0,2,2.0,495.0,3,3,2,0,0,0,0,287,0,0,0,6,2008,1,1.2246467991473532e-16,-1.0,1,0,2188.0,1594.0,287,287,1.0,1.0,0.0,0.3333333333333333,1.6666666666666667,1,0,0,1,55,55,55.0,0,0,1,3.0,3.0,3.0,4,3,5,13128.0,13.128,10940.0,2970.0,6564.0,6564,247.5,0.4570383912248629,0.5,0.5,0.13117001828153566,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,155000,11.951186847493476
70.0,7700,1,2,6,5,1966,1966,351.0,3,3,3,3,1,1,0.0,1,0.0,756.0,756.0,3,1,1051,788,0,1839,0.0,0.0,1,1,4,1,3,7,7,1,3,1966.0,1,2.0,442.0,3,3,2,0,124,216,0,0,0,0,0,6,2010,1,1.2246467991473532e-16,-1.0,1,0,2595.0,1839.0,340,340,1.5,1.0,1.0,0.375,1.75,1,1,0,1,44,44,44.0,0,0,1,3.0,3.0,3.0,3,3,3,15570.0,15.57,12975.0,2652.0,4536.0,11034,221.0,0.0,0.29132947976878615,0.7086705202312139,0.13102119460500963,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,155000,11.951186847493476
21.0,1936,1,2,4,6,1970,1970,0.0,3,3,4,3,3,4,131.0,6,499.0,0.0,630.0,4,1,630,0,0,630,1.0,0.0,1,0,1,1,3,3,7,0,0,1980.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,12,2007,0,-2.4492935982947064e-16,1.0,1,0,1260.0,1260.0,0,0,2.0,2.0,0.0,2.0,3.0,0,0,0,0,37,37,0.0,0,0,-2,3.0,0.0,3.5,0,3,4,5040.0,5.04,7560.0,0.0,2520.0,2520,0.0,1.0,0.5,0.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,84500,11.344518647594766
65.0,8125,1,2,7,6,2007,2007,0.0,4,3,4,3,1,1,0.0,1,0.0,813.0,813.0,5,1,822,843,0,1665,0.0,0.0,2,1,3,1,4,7,7,0,0,2007.0,2,2.0,562.0,3,3,2,0,0,0,0,0,0,0,0,5,2008,1,0.49999999999999994,-0.8660254037844387,1,0,2478.0,1665.0,0,0,2.5,2.0,1.0,0.8333333333333334,2.3333333333333335,0,0,0,0,1,1,1.0,0,0,1,3.5,3.0,3.5,0,4,5,17346.0,17.346,14868.0,3934.0,5691.0,11655,281.0,0.0,0.3280871670702179,0.6719128329297821,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,205950,12.235393555399902
60.0,9084,1,2,4,5,1940,1950,0.0,3,3,3,3,2,1,0.0,1,0.0,755.0,755.0,3,1,755,755,0,1510,1.0,0.0,1,0,4,1,3,7,7,1,4,1940.0,1,1.0,296.0,2,1,1,120,0,0,0,0,0,0,0,10,2009,1,-0.8660254037844386,0.5000000000000001,1,0,2265.0,1510.0,0,120,2.0,2.0,0.0,0.5,1.75,1,0,1,0,69,59,69.0,0,1,-1,3.0,1.5,3.0,4,3,3,9060.0,9.06,11325.0,1184.0,3020.0,6040,296.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,108000,11.58989576532275
70.0,8750,1,2,7,5,1996,1996,0.0,4,3,4,3,1,1,0.0,1,0.0,880.0,880.0,5,1,909,807,0,1716,0.0,0.0,2,1,2,1,4,7,7,1,3,1996.0,2,2.0,512.0,3,3,2,0,120,0,0,0,0,0,0,7,2009,1,-0.4999999999999997,-0.8660254037844388,1,0,2596.0,1716.0,120,120,2.5,2.0,1.0,1.25,3.5,1,1,0,0,13,13,13.0,0,0,2,3.5,3.0,3.5,3,4,5,18172.0,18.172,12980.0,3584.0,6160.0,12012,256.0,0.0,0.3389830508474576,0.6610169491525424,0.046224961479198766,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,191000,12.160033942617156
60.0,10320,1,2,6,7,1906,1995,0.0,3,3,3,3,1,1,0.0,1,0.0,756.0,756.0,5,1,756,713,0,1469,0.0,0.0,1,0,3,1,3,7,7,0,0,1906.0,1,1.0,216.0,3,3,2,57,0,239,0,0,0,0,0,6,2008,1,1.2246467991473532e-16,-1.0,1,0,2225.0,1469.0,239,296,1.0,1.0,0.0,0.3333333333333333,2.3333333333333335,0,0,1,0,102,13,102.0,0,1,-1,3.0,3.0,3.0,0,3,5,13350.0,13.35,15575.0,1296.0,4536.0,8814,216.0,0.0,0.33977528089887643,0.6602247191011236,0.10741573033707866,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,135000,11.813037464800539
91.0,10437,1,2,8,6,1995,1995,660.0,4,4,4,3,4,6,1696.0,1,0.0,413.0,2109.0,5,1,2113,0,0,2113,1.0,0.0,2,1,2,1,4,7,7,1,3,1995.0,3,3.0,839.0,3,3,2,236,46,0,0,0,0,0,0,8,2008,1,-0.8660254037844385,-0.5000000000000004,1,0,4222.0,3809.0,46,282,3.5,3.0,1.0,1.75,3.5,1,1,1,1,13,13,13.0,0,0,2,4.0,3.0,3.5,3,4,5,33776.0,33.776,25332.0,6712.0,16872.0,16904,279.6666666666667,0.8041725936462779,0.49952629085741357,0.5004737091425865,0.010895310279488394,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,350000,12.765691290604371
