LotFrontage,LotArea,Street,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,HasGarage,MoSold_sin,MoSold_cos,HasBasement,HasPool,TotalSF,TotalFinishedSF,TotalPorchSF,TotalOutdoorSF,TotalBath,TotalFullBath,TotalHalfBath,BathPerBedroom,RoomPerBedroom,HasFireplace,HasPorch,HasWoodDeck,HasMasVnr,HouseAge,RemodAge,GarageAge,IsNewHouse,IsRemodeled,QualityConditionGap,ExteriorScore,GarageScore,BasementScore,FireplaceScore,KitchenScore,HeatingScore,QualAreaInteraction,QualTotalSF,CondAreaInteraction,QualGarageInteraction,QualBasementInteraction,QualGrLivAreaInteraction,GarageAreaPerCar,FinishedBsmtRatio,BasementRatio,LivingAreaRatio,PorchRatio,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_Grvl,Alley_NoAlley,Alley_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosN,Condition1_RRAn,Condition1_Rare,Condition2_Norm,Condition2_Rare,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_Rare,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Rare,RoofMatl_CompShg,RoofMatl_Rare,Exterior1st_AsbShng,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Rare,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_Rare,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Rare,Foundation_Slab,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NoGarage,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_NoFence,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_New,SaleType_Rare,SaleType_WD,SaleCondition_Abnorml,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleCondition_Rare
60.0,6600,1,2,5,9,1982,2008,0.0,4,4,3,3,1,5,641.0,1,0.0,175.0,816.0,5,1,816,0,0,816,0.0,1.0,1,0,3,1,4,5,7,1,5,1982.0,1,1.0,264.0,3,3,2,0,0,0,0,0,0,0,0,10,2008,1,-0.8660254037844386,0.5000000000000001,1,0,1632.0,1457.0,0,0,1.5,1.0,1.0,0.5,1.6666666666666667,1,0,0,0,26,0,26.0,0,1,-4,4.0,3.0,3.0,5,4,5,8160.0,8.16,14688.0,1320.0,4080.0,4080,264.0,0.7855392156862745,0.5,0.5,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
60.0,10440,1,2,6,7,1920,1950,0.0,4,4,4,3,1,2,493.0,1,0.0,1017.0,1510.0,5,1,1584,1208,0,2792,0.0,0.0,2,0,5,1,3,8,4,2,3,1920.0,1,2.0,520.0,2,3,2,0,547,0,0,480,0,0,1150,6,2008,1,1.2246467991473532e-16,-1.0,1,0,4302.0,3285.0,1027,1027,2.0,2.0,0.0,0.4,1.6,1,1,0,0,88,58,88.0,0,1,-1,4.0,2.5,3.5,3,3,5,25812.0,25.812,30114.0,3120.0,9060.0,16752,260.0,0.3264900662251656,0.3509995350999535,0.6490004649000465,0.23872617387261738,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
63.0,9084,1,2,7,5,1998,1998,0.0,3,3,4,3,1,1,0.0,1,0.0,935.0,935.0,4,1,955,677,0,1632,0.0,0.0,2,1,3,1,3,8,7,1,3,1998.0,3,2.0,462.0,3,3,2,0,28,0,0,0,0,0,0,6,2006,1,1.2246467991473532e-16,-1.0,1,0,2567.0,1632.0,28,28,2.5,2.0,1.0,0.8333333333333334,2.6666666666666665,1,1,0,0,8,8,8.0,0,0,2,3.0,3.0,3.5,3,3,4,17969.0,17.969,12835.0,3234.0,6545.0,11424,231.0,0.0,0.36423841059602646,0.6357615894039735,0.01090767432800935,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
85.0,10000,1,2,8,5,2006,2006,410.0,4,3,4,4,3,1,0.0,1,0.0,1588.0,1588.0,5,1,1588,0,0,1588,0.0,0.0,2,0,3,1,4,7,7,1,4,2006.0,2,3.0,825.0,3,3,2,144,45,0,0,0,0,0,0,12,2007,1,-2.4492935982947064e-16,1.0,1,0,3176.0,1588.0,45,189,2.0,2.0,0.0,0.6666666666666666,2.3333333333333335,1,1,1,1,1,1,1.0,0,0,3,3.5,3.0,4.0,4,4,5,25408.0,25.408,15880.0,6600.0,12704.0,12704,275.0,0.0,0.5,0.5,0.014168765743073047,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
55.0,10780,1,2,5,5,1976,1976,0.0,3,3,3,3,3,5,483.0,1,0.0,428.0,911.0,4,1,954,0,0,954,0.0,0.0,1,0,3,1,3,6,7,0,0,1976.0,1,2.0,576.0,3,3,2,0,0,0,0,0,0,0,0,7,2006,1,-0.4999999999999997,-0.8660254037844388,1,0,1865.0,1437.0,0,0,1.0,1.0,0.0,0.3333333333333333,2.0,0,0,0,0,30,30,30.0,0,0,0,3.0,3.0,3.0,0,3,4,9325.0,9.325,9325.0,2880.0,4555.0,4770,288.0,0.5301866081229418,0.48847184986595177,0.5115281501340483,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
67.0,8877,1,1,4,6,1938,1958,0.0,3,3,3,3,2,5,690.0,1,0.0,126.0,816.0,5,1,816,0,0,816,1.0,0.0,1,0,2,1,3,3,7,1,4,1958.0,1,1.0,288.0,2,2,2,0,0,0,0,0,0,0,0,5,2009,1,0.49999999999999994,-0.8660254037844387,1,0,1632.0,1506.0,0,0,2.0,2.0,0.0,1.0,1.5,1,0,0,0,71,51,51.0,0,1,-2,3.0,2.0,3.0,4,3,5,6528.0,6.528,9792.0,1152.0,3264.0,3264,288.0,0.8455882352941176,0.5,0.5,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
60.0,7200,1,2,5,6,1938,1995,0.0,3,3,3,3,1,1,0.0,1,0.0,803.0,803.0,5,1,803,557,0,1360,0.0,0.0,1,1,2,1,4,6,7,0,0,1951.0,1,1.0,297.0,3,3,2,0,65,190,0,0,0,0,0,7,2006,1,-0.4999999999999997,-0.8660254037844388,1,0,2163.0,1360.0,255,255,1.5,1.0,1.0,0.75,3.0,0,1,0,0,68,11,55.0,0,1,-1,3.0,3.0,3.0,0,4,5,10815.0,10.815,12978.0,1485.0,4015.0,6800,297.0,0.0,0.37124364308830327,0.6287563569116967,0.11789181692094314,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
24.0,2368,1,2,5,6,1970,1970,312.0,3,3,3,3,1,2,765.0,1,0.0,0.0,765.0,3,1,765,600,0,1365,0.0,0.0,1,1,3,1,3,7,6,0,0,1970.0,1,2.0,440.0,3,3,2,0,36,0,0,0,0,0,0,5,2009,1,0.49999999999999994,-0.8660254037844387,1,0,2130.0,2130.0,36,36,1.5,1.0,1.0,0.5,2.3333333333333335,0,1,0,1,39,39,39.0,0,0,-1,3.0,3.0,3.0,0,3,3,10650.0,10.65,12780.0,2200.0,3825.0,6825,220.0,1.0,0.3591549295774648,0.6408450704225352,0.016901408450704224,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
80.0,9650,1,2,6,5,1977,1977,360.0,3,3,4,3,1,5,686.0,1,0.0,664.0,1350.0,3,1,1334,0,0,1334,0.0,1.0,2,0,2,1,3,6,7,1,3,1977.0,2,2.0,630.0,3,3,2,0,16,0,0,0,0,0,0,4,2009,1,0.8660254037844387,-0.4999999999999998,1,0,2684.0,2020.0,16,16,2.5,2.0,1.0,1.25,3.0,1,1,0,1,32,32,32.0,0,0,1,3.0,3.0,3.5,3,3,3,16104.0,16.104,13420.0,3780.0,8100.0,8004,315.0,0.5081481481481481,0.5029806259314457,0.4970193740685544,0.005961251862891207,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
87.0,9246,1,2,5,5,1973,1973,564.0,3,3,3,3,1,1,0.0,1,0.0,1656.0,1656.0,3,1,1656,0,0,1656,0.0,0.0,2,0,4,2,3,8,7,0,0,1973.0,1,2.0,506.0,3,3,2,0,211,0,0,0,0,0,0,11,2008,1,-0.5000000000000004,0.8660254037844384,1,0,3312.0,1656.0,211,211,2.0,2.0,0.0,0.5,2.0,0,1,0,1,35,35,35.0,0,0,0,3.0,3.0,3.0,0,3,3,16560.0,16.56,16560.0,2530.0,8280.0,8280,253.0,0.0,0.5,0.5,0.06370772946859904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
153.0,4118,1,1,4,4,1941,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,693.0,693.0,2,0,693,0,0,693,0.0,0.0,1,0,2,1,2,4,7,0,0,1980.0,0,0.0,0.0,0,0,0,0,20,0,0,0,0,0,0,3,2006,0,1.0,6.123233995736766e-17,1,0,1386.0,693.0,20,20,1.0,1.0,0.0,0.5,2.0,0,1,0,0,65,56,0.0,0,1,0,3.0,0.0,3.0,0,2,2,5544.0,5.544,5544.0,0.0,2772.0,2772,0.0,0.0,0.5,0.5,0.01443001443001443,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
95.0,13450,1,2,7,5,2002,2002,0.0,4,3,4,3,1,6,700.0,1,0.0,216.0,916.0,5,1,920,941,0,1861,1.0,0.0,2,1,3,1,4,8,7,0,0,2002.0,2,2.0,492.0,3,3,2,146,91,0,0,0,0,0,0,6,2006,1,1.2246467991473532e-16,-1.0,1,0,2777.0,2561.0,91,237,3.5,3.0,1.0,1.1666666666666667,2.6666666666666665,0,1,1,0,4,4,4.0,0,0,2,3.5,3.0,3.5,0,4,5,19439.0,19.439,13885.0,3444.0,6412.0,13027,246.0,0.7641921397379913,0.3298523586604249,0.670147641339575,0.03276917536910335,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
120.0,9560,1,2,5,7,1972,1972,0.0,3,4,3,3,2,3,360.0,1,0.0,504.0,864.0,5,1,864,0,0,864,0.0,0.0,1,0,3,1,3,5,7,0,0,1972.0,2,1.0,288.0,3,3,2,0,0,0,0,0,0,0,0,6,2006,1,1.2246467991473532e-16,-1.0,1,0,1728.0,1224.0,0,0,1.0,1.0,0.0,0.3333333333333333,1.6666666666666667,0,0,0,0,34,34,34.0,0,0,-2,3.5,3.0,3.0,0,3,5,8640.0,8.64,12096.0,1440.0,4320.0,4320,288.0,0.4166666666666667,0.5,0.5,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
70.0,8294,1,2,4,5,1971,1971,0.0,3,3,3,3,1,1,0.0,1,0.0,858.0,858.0,3,1,872,0,0,872,0.0,0.0,1,0,3,1,3,5,7,0,0,1974.0,1,4.0,480.0,3,3,2,0,0,0,0,0,0,0,0,6,2007,1,1.2246467991473532e-16,-1.0,1,0,1730.0,872.0,0,0,1.0,1.0,0.0,0.3333333333333333,1.6666666666666667,0,0,0,0,36,36,33.0,0,0,-1,3.0,3.0,3.0,0,3,3,6920.0,6.92,8650.0,1920.0,3432.0,3488,120.0,0.0,0.4959537572254335,0.5040462427745664,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
66.0,13695,1,2,6,5,2003,2004,0.0,3,3,4,3,1,6,814.0,1,0.0,300.0,1114.0,5,1,1114,0,0,1114,1.0,0.0,1,0,3,1,4,6,7,0,0,2004.0,1,2.0,576.0,3,3,2,0,78,0,0,0,0,0,0,7,2008,1,-0.4999999999999997,-0.8660254037844388,1,0,2228.0,1928.0,78,78,2.0,2.0,0.0,0.6666666666666666,2.0,0,1,0,0,5,4,4.0,0,1,1,3.0,3.0,3.5,0,4,5,13368.0,13.368,11140.0,3456.0,6684.0,6684,288.0,0.7307001795332136,0.5,0.5,0.03500897666068223,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
70.0,9375,1,2,8,5,2002,2002,149.0,4,3,4,3,1,1,0.0,1,0.0,1284.0,1284.0,5,1,1284,885,0,2169,0.0,0.0,2,1,3,1,4,7,7,1,4,2002.0,2,2.0,647.0,3,3,2,192,87,0,0,0,0,0,0,8,2007,1,-0.8660254037844385,-0.5000000000000004,1,0,3453.0,2169.0,87,279,2.5,2.0,1.0,0.8333333333333334,2.3333333333333335,1,1,1,1,5,5,5.0,0,0,3,3.5,3.0,3.5,4,4,5,27624.0,27.624,17265.0,5176.0,10272.0,17352,323.5,0.0,0.37185056472632494,0.6281494352736751,0.02519548218940052,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
57.0,7558,1,2,6,6,1928,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,896.0,896.0,4,1,1172,741,0,1913,0.0,0.0,1,1,3,1,3,9,7,1,3,1929.0,1,2.0,342.0,2,2,2,0,0,0,0,0,0,0,0,3,2009,1,1.0,6.123233995736766e-17,1,0,2809.0,1913.0,0,0,1.5,1.0,1.0,0.5,3.0,1,0,0,0,81,59,80.0,0,1,0,3.0,2.0,3.0,3,3,4,16854.0,16.854,16854.0,2052.0,5376.0,11478,171.0,0.0,0.3189747241011036,0.6810252758988964,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
85.0,11103,1,2,7,5,2006,2006,0.0,4,3,4,3,1,1,0.0,1,0.0,728.0,728.0,5,1,728,728,0,1456,0.0,0.0,2,1,3,1,4,8,7,1,3,2006.0,3,2.0,440.0,3,3,2,0,0,0,0,0,0,0,0,7,2007,1,-0.4999999999999997,-0.8660254037844388,1,0,2184.0,1456.0,0,0,2.5,2.0,1.0,0.8333333333333334,2.6666666666666665,1,0,0,0,1,1,1.0,0,0,2,3.5,3.0,3.5,3,4,5,15288.0,15.288,10920.0,3080.0,5096.0,10192,220.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
50.0,6000,1,2,4,4,1920,1950,0.0,3,3,3,3,1,5,250.0,1,0.0,710.0,960.0,4,1,960,0,0,960,0.0,0.0,1,0,2,1,2,5,7,0,0,1997.0,1,1.0,308.0,3,3,2,0,0,168,0,0,0,0,0,7,2007,1,-0.4999999999999997,-0.8660254037844388,1,0,1920.0,1210.0,168,168,1.0,1.0,0.0,0.5,2.5,0,0,0,0,87,57,10.0,0,1,0,3.0,3.0,3.0,0,2,4,7680.0,7.68,7680.0,1232.0,3840.0,3840,308.0,0.2604166666666667,0.5,0.5,0.0875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
